"","DEGREE CENTRALITY","BETWEENNESS CENTRALITY","ClOSENESS CENTRALITY","EIGENVECTGOR CENTRALITY"
"1300000023",1,0,9.02344570922073e-08,0.0199196920414309
"1300000024",1,0,9.02344570922073e-08,0.0199196920414309
"1300000025",1,0,9.02344570922073e-08,0.0199196920414309
"1300000026",1,0,9.02344570922073e-08,0.0199196920414309
"1300000027",1,0,9.02344570922073e-08,0.0199196920414309
"1300000028",1,0,9.02344570922073e-08,0.0199196920414309
"1300000029",1,0,9.02344570922073e-08,0.0199196920414309
"1300000030",1,0,9.02344570922073e-08,0.0199196920414309
"1400000001",1,0,9.02344570922073e-08,0.0199196920414309
"1400000002",1,0,9.02344570922073e-08,0.0199196920414309
"1400000003",1,0,9.02344570922073e-08,0.0199196920414309
"1400000004",1,0,9.02344570922073e-08,0.0199196920414309
"1400000005",1,0,9.02344570922073e-08,0.0199196920414309
"1400000006",1,0,9.02344570922073e-08,0.0199196920414309
"1400000007",1,0,9.02344570922073e-08,0.0199196920414309
"1400000008",1,0,9.02344570922073e-08,0.0199196920414309
"1400000009",1,0,9.02344570922073e-08,0.0199196920414309
"1400000010",1,0,9.02344570922073e-08,0.0199196920414309
"1400000011",1,0,9.02344570922073e-08,0.0199196920414309
"1400000012",1,0,9.02344570922073e-08,0.0199196920414309
"1400000013",2,0,9.02344570922073e-08,0.0199275991958372
"1400000014",1,0,9.02344570922073e-08,0.0199196920414309
"1400000015",1,0,9.02344570922073e-08,0.0199196920414309
"1400000016",1,0,9.02344570922073e-08,0.0199196920414309
"1400000017",1,0,9.02344570922073e-08,0.0199196920414309
"1400000018",1,0,9.02344570922073e-08,0.0199196920414309
"1400000019",1,0,9.02344570922073e-08,0.0199196920414309
"1400000020",1,0,9.02344570922073e-08,0.0199196920414309
"1400000021",1,0,9.02344570922073e-08,0.0199196920414309
"1400000022",1,0,9.02344570922073e-08,0.0199196920414309
"1400000023",1,0,9.02344570922073e-08,0.0199196920414309
"1400000024",1,0,9.02344570922073e-08,0.0199196920414309
"1400000025",1,0,9.02344570922073e-08,0.0199196920414309
"1400000026",1,0,9.02344570922073e-08,0.0199196920414309
"1400000027",1,0,9.02344570922073e-08,0.0199196920414309
"1400000028",1,0,9.02344570922073e-08,0.0199196920414309
"1400000029",1,0,9.02344570922073e-08,0.0199196920414309
"1400000030",1,0,9.02344570922073e-08,0.0199196920414309
"1400000031",1,0,9.02344570922073e-08,0.0199196920414309
"1400000032",1,0,9.02344570922073e-08,0.0199196920414309
"1400000033",2,0,9.02344570922073e-08,0.0199275991958372
"1400000034",1,0,9.02344570922073e-08,0.0199196920414309
"1400000035",2,0,9.02344570922073e-08,0.0199275991958372
"1400000036",1,0,9.02344570922073e-08,0.0199196920414309
"1400000037",1,0,9.02344570922073e-08,0.0199196920414309
"1400000038",1,0,9.02344570922073e-08,0.000396951639106142
"1400000039",1,0,9.02344570922073e-08,0.000396951639106143
"1400000040",1,0,9.02344570922073e-08,0.0199196920414309
"1400000041",1,0,9.02344570922073e-08,0.0199196920414309
"1400000042",1,0,9.02344570922073e-08,0.0199196920414309
"1400000043",1,0,9.02344570922073e-08,0.0199196920414309
"1400000044",1,0,9.02344570922073e-08,0.0199196920414309
"1400000045",1,0,9.02344570922073e-08,0.0199196920414309
"1400000046",1,0,9.02344570922073e-08,0.0199196920414309
"1400000047",1,0,9.02344570922073e-08,0.0199196920414309
"1400000048",1,0,9.02344570922073e-08,0.0199196920414309
"1400000049",1,0,9.02344570922073e-08,0.0199196920414309
"1400000050",1,0,9.02344570922073e-08,0.0199196920414309
"1400000051",1,0,9.02344570922073e-08,0.0199196920414309
"1400000052",1,0,9.02344570922073e-08,0.0199196920414309
"1400000053",1,0,9.02344570922073e-08,0.0199196920414309
"1400000054",1,0,9.02344570922073e-08,0.0199196920414309
"1400000055",1,0,9.02344570922073e-08,0.0199196920414309
"1400000056",1,0,9.02344570922073e-08,0.0199196920414309
"1400000057",1,0,9.02344570922073e-08,0.0199196920414309
"1400000058",1,0,9.02344570922073e-08,0.0199196920414309
"1400000059",1,0,9.02344570922073e-08,0.0199196920414309
"1400000060",1,0,9.02344570922073e-08,0.0199196920414309
"1400000061",1,0,9.02344570922073e-08,0.0199196920414309
"1400000062",1,0,9.02344570922073e-08,0.0199196920414309
"1400000063",1,0,9.02344570922073e-08,0.0199196920414309
"1400000064",1,0,9.02344570922073e-08,0.0199196920414309
"1400000065",1,0,9.02344570922073e-08,0.0199196920414309
"1400000066",1,0,9.02344570922073e-08,0.0199196920414309
"1400000067",1,0,9.02344570922073e-08,0.0199196920414309
"1400000068",3,0,9.02344570922073e-08,0.0199355126302522
"1400000069",1,0,9.02344570922073e-08,0.0199196920414309
"1400000070",1,0,9.02344570922073e-08,0.0199196920414309
"1400000071",1,0,9.02344570922073e-08,0.0199196920414309
"1400000072",2,0,9.02344570922073e-08,0.0199276023358415
"1400000073",1,0,9.02344570922073e-08,0.0199196920414309
"1400000074",1,0,9.02344570922073e-08,0.0199196920414309
"1400000075",1,0,9.02344570922073e-08,0.0199196920414309
"1400000076",1,0,9.02344570922073e-08,0.0199196920414309
"1400000077",1,0,9.02344570922073e-08,0.0199196920414309
"1400000078",1,0,9.02344570922073e-08,0.0199196920414309
"1400000079",1,0,9.02344570922073e-08,0.0199196920414309
"1400000080",1,0,9.02344570922073e-08,0.0199196920414309
"1400000081",1,0,9.02344570922073e-08,0.0199196920414309
"1400000082",1,0,9.02344570922073e-08,0.0199196920414309
"1400000083",1,0,9.02344570922073e-08,0.0199196920414309
"1400000084",1,0,9.02344570922073e-08,0.0199196920414309
"1400000085",1,0,9.02344570922073e-08,0.0199196920414309
"1400000086",1,0,9.02344570922073e-08,0.0199196920414309
"1400000087",1,0,9.02344570922073e-08,0.0199196920414309
"1400000088",1,0,9.02344570922073e-08,0.0199196920414309
"1400000089",1,0,9.02344570922073e-08,0.0199196920414309
"1400000090",1,0,9.02344570922073e-08,0.0199196920414309
"1400000091",1,0,9.02344570922073e-08,0.0199196920414309
"1400000092",1,0,9.02344570922073e-08,0.0199196920414309
"1500000001",1,0,9.02344570922073e-08,0.0199196920414309
"1500000002",3,0,9.02344570922073e-08,0.0199355157727509
"1500000003",1,0,9.02344570922073e-08,0.000397109334880285
"1500000004",1,0,9.02344570922073e-08,0.0199196920414309
"1500000005",3,0,9.02344570922073e-08,0.0199355126302522
"1500000006",3,0,9.02344570922073e-08,0.0199355157727509
"1500000007",1,0,9.02344570922073e-08,0.000397109272282679
"1500000008",1,0,9.02344570922073e-08,0.000397109272282679
"1500000009",1,0,9.02344570922073e-08,0.0199196920414309
"1500000010",1,0,9.02344570922073e-08,0.000397109334880285
"1500000011",2,0,9.02344570922073e-08,0.000397266968081669
"1500000012",1,0,9.02344570922073e-08,0.0199196920414309
"1500000013",1,0,9.02344570922073e-08,0.0199196920414309
"1500000014",1,0,9.02344570922073e-08,0.0199196920414309
"1500000015",1,0,9.02344570922073e-08,0.000399489263580455
"1500000016",1,0,9.02344570922073e-08,0.0199196920414309
"1500000017",1,0,9.02344570922073e-08,7.9134356624193e-06
"1500000018",1,0,9.02344570922073e-08,0.0199196920414309
"1500000019",2,0,9.02344570922073e-08,0.0199275991958372
"1500000020",1,0,9.02344570922073e-08,0.000396951639106142
"1500000021",1,0,9.02344570922073e-08,7.93232942279358e-06
"1500000022",1,0,9.02344570922073e-08,7.93232942279373e-06
"1500000023",2,0,9.02344570922073e-08,0.0199275991958372
"1500000024",1,0,9.02344570922073e-08,0.000396951639106143
"1500000025",2,0,9.02344570922073e-08,0.0199276023358415
"1500000026",1,0,9.02344570922073e-08,0.0199196920414309
"1500000027",2,0,9.02344570922073e-08,0.000397109272282679
"1500000028",1,0,9.02344570922073e-08,0.0199196920414309
"1500000029",1,0,9.02344570922073e-08,7.91029441066731e-06
"1500000030",2,0,9.02344570922073e-08,0.0199275991958372
"1500000031",1,0,9.02344570922073e-08,0.0199196920414309
"1500000032",1,0,9.02344570922073e-08,0.0199196920414309
"1500000033",1,0,9.02344570922073e-08,0.000396951639106143
"1500000034",1,0,9.02344570922073e-08,0.000396951639106142
"1500000035",1,0,9.02344570922073e-08,0.0199196920414309
"1500000036",1,0,9.02344570922073e-08,0.0199196920414309
"1500000037",1,0,9.02344570922073e-08,0.0199196920414309
"1500000038",1,0,9.02344570922073e-08,0.0199196920414309
"1500000039",1,0,9.02344570922073e-08,0.0199196920414309
"1600000001",1,0,9.02344570922073e-08,0.0199196920414309
"1600000002",1,0,9.02344570922073e-08,0.0199196920414309
"1600000003",1,0,9.02344570922073e-08,0.0199196920414309
"1600000004",1,0,9.02344570922073e-08,0.0199196920414309
"1600000005",2,0,9.02344570922073e-08,0.000399647841498438
"1600000006",1,0,9.02344570922073e-08,7.96086192767094e-06
"1600000007",1,0,9.02344570922073e-08,0.000397582923879401
"1600000008",2,0,9.02344570922073e-08,0.0199275991958372
"1600000009",1,0,9.02344570922073e-08,0.0199196920414309
"1600000010",1,0,9.02344570922073e-08,0.0199196920414309
"1600000011",1,0,9.02344570922073e-08,0.0199196920414309
"1600000012",1,0,9.02344570922073e-08,0.000396951639106143
"1600000013",2,0,9.02344570922073e-08,0.0199275991958372
"1600000014",1,0,9.02344570922073e-08,0.0199196920414309
"1600000015",1,0,9.02344570922073e-08,0.0199196920414309
"1600000016",1,0,9.02344570922073e-08,0.0199196920414309
"1600000017",1,0,9.02344570922073e-08,0.000396951639106143
"1600000018",1,0,9.02344570922073e-08,0.0199196920414309
"1600000019",3,0,9.02344570922073e-08,0.0199355126302522
"1600000020",1,0,9.02344570922073e-08,0.000397109272282679
"1600000021",3,0,9.02344570922073e-08,0.0199355126302522
"1600000022",1,0,9.02344570922073e-08,0.00039710927228268
"1600000023",1,0,9.02344570922073e-08,0.000397109272282679
"1600000024",1,0,9.02344570922073e-08,0.0199196920414309
"1600000025",1,0,9.02344570922073e-08,0.0199196920414309
"1600000026",1,0,9.02344570922073e-08,0.000397109272282679
"1600000027",3,0,9.02344570922073e-08,0.0199355126302522
"1600000028",1,0,9.02344570922073e-08,0.000397109272282679
"1600000029",1,0,9.02344570922073e-08,0.0199196920414309
"1600000030",1,0,9.02344570922073e-08,0.0199196920414309
"1600000031",4,0,9.02344570922073e-08,0.0199434323521604
"1600000032",1,0,9.02344570922073e-08,0.0199196920414309
"1600000033",1,0,9.02344570922073e-08,0.0199196920414309
"1600000034",1,0,9.02344570922073e-08,0.000397267030704144
"1600000035",1,0,9.02344570922073e-08,0.000397267030704144
"1600000036",1,0,9.02344570922073e-08,0.000397267030704144
"1600000037",1,0,9.02344570922073e-08,0.0199196920414309
"1600000038",1,0,9.02344570922073e-08,0.0199196920414309
"1600000039",1,0,9.02344570922073e-08,0.0199196920414309
"1600000040",1,0,9.02344570922073e-08,0.0199196920414309
"1600000041",1,0,9.02344570922073e-08,0.0199196920414309
"1600000042",1,0,9.02344570922073e-08,0.0199196920414309
"1700000001",1,0,9.02344570922073e-08,0.0199196920414309
"1700000002",5,0,9.02344570922073e-08,0.0199513646678025
"1700000003",1,0,9.02344570922073e-08,0.000397425039988909
"1700000004",3,0,9.02344570922073e-08,0.00039774074502288
"1700000005",1,0,9.02344570922073e-08,0.000397425039988909
"1700000006",1,0,9.02344570922073e-08,0.000397425039988909
"1700000007",2,0,9.02344570922073e-08,7.92601815066874e-06
"1700000008",1,0,9.02344570922073e-08,7.92287315318449e-06
"1700000009",2,0,9.02344570922073e-08,0.0199275991958372
"1700000010",1,0,9.02344570922073e-08,1.57883840675766e-07
"1700000011",2,0,9.02344570922073e-08,0.0199275991958372
"1700000012",1,0,9.02344570922073e-08,0.000396951639106143
"1700000013",2,0,9.02344570922073e-08,0.0199275991958372
"1700000014",1,0,9.02344570922073e-08,0.0199196920414309
"1700000015",2,0,9.02344570922073e-08,0.0199275991958372
"1700000016",1,0,9.02344570922073e-08,0.000396951639106142
"1700000017",1,0,9.02344570922073e-08,0.000396951639106143
"1700000018",1,0,9.02344570922073e-08,0.0199196920414309
"1700000019",1,0,9.02344570922073e-08,0.0199196920414309
"1700000020",1,0,9.02344570922073e-08,0.0199196920414309
"1700000021",2,0,9.02344570922073e-08,0.0199275991958372
"1700000022",1,0,9.02344570922073e-08,0.0199196920414309
"1700000023",1,0,9.02344570922073e-08,0.0199196920414309
"1700000024",1,0,9.02344570922073e-08,0.0199196920414309
"1700000025",1,0,9.02344570922073e-08,0.0199196920414309
"1700000026",1,0,9.02344570922073e-08,0.0199196920414309
"1700000027",1,0,9.02344570922073e-08,0.0199196920414309
"1700000028",1,0,9.02344570922073e-08,0.0199196920414309
"1700000029",1,0,9.02344570922073e-08,0.0199196920414309
"1700000030",1,0,9.02344570922073e-08,0.0199196920414309
"1700000031",1,0,9.02344570922073e-08,0.0199196920414309
"1700000032",1,0,9.02344570922073e-08,0.0199196920414309
"1700000033",1,0,9.02344570922073e-08,0.0199196920414309
"1700000034",1,0,9.02344570922073e-08,0.000396951639106143
"1700000035",1,0,9.02344570922073e-08,0.0199196920414309
"1700000036",1,0,9.02344570922073e-08,0.0199196920414309
"1700000037",1,0,9.02344570922073e-08,0.0199196920414309
"1700000038",1,0,9.02344570922073e-08,0.0199196920414309
"1700000039",1,0,9.02344570922073e-08,0.0199196920414309
"1700000040",1,0,9.02344570922073e-08,0.0199196920414309
"1700000041",1,0,9.02344570922073e-08,0.000396951639106142
"1700000042",1,0,9.02344570922073e-08,0.0199196920414309
"1700000043",1,0,9.02344570922073e-08,0.0199196920414309
"1700000044",1,0,9.02344570922073e-08,0.0199196920414309
"1700000045",1,0,9.02344570922073e-08,0.0199196920414309
"1700000046",1,0,9.02344570922073e-08,0.0199196920414309
"2000000001",2,0,9.02344570922073e-08,0.0199275991958372
"2000000002",2,0,9.02344570922073e-08,0.0199276023370885
"2000000003",2,0,9.02344570922073e-08,0.0199275991958372
"2000000004",1,0,9.02344570922073e-08,0.000396951639106142
"2000000005",2,0,9.02344570922073e-08,0.000397109334880285
"2000000006",1,0,9.02344570922073e-08,0.0199196920414309
"2000000007",2,0,9.02344570922073e-08,7.91343566241861e-06
"2000000008",1,0,9.02344570922073e-08,0.000397109272282679
"2000000009",1,0,9.02344570922073e-08,0.000397109272282679
"2000000010",3,0,9.02344570922073e-08,0.0199355126302522
"2000000011",1,0,9.02344570922073e-08,0.000396951639106143
"2000000012",1,0,9.02344570922073e-08,1.57633201384568e-07
"2000000013",3,0,9.02344570922073e-08,0.000399806545361944
"2000000014",1,0,9.02344570922073e-08,7.96402325975777e-06
"2000000015",3,0,9.02344570922073e-08,0.000399806545361945
"2000000016",2,0,9.02344570922073e-08,0.0199275991958372
"2000000017",1,0,9.02344570922073e-08,0.0199196920414309
"2000000018",4,0,9.02344570922073e-08,0.0199434323521604
"2000000019",1,0,9.02344570922073e-08,0
"2000000020",1,0,9.02344570922073e-08,0.0199196920414309
"2000000021",1,0,9.02344570922073e-08,7.96402325975777e-06
"2000000022",1,0,9.02344570922073e-08,0.0199196920414309
"2000000023",1,0,9.02344570922073e-08,7.96402325975784e-06
"2000000024",1,0,9.02344570922073e-08,0.0199196920414309
"2000000025",1,0,9.02344570922073e-08,0.0199196920414309
"2000000026",1,0,9.02344570922073e-08,0.000396951639106143
"2000000027",1,0,9.02344570922073e-08,7.96402325975784e-06
"2000000028",1,0,9.02344570922073e-08,0.000399489263580455
"2000000029",1,0,9.02344570922073e-08,0.0199196920414309
"2000000030",1,0,9.02344570922073e-08,0.000397267030704144
"2000000031",1,0,9.02344570922073e-08,0.000397267030704144
"2000000032",1,0,9.02344570922073e-08,0.000397267030704144
"2000000033",1,0,9.02344570922073e-08,0.0199196920414309
"2000000034",1,0,9.02344570922073e-08,0.0199196920414309
"2000000035",1,0,9.02344570922073e-08,0.0199196920414309
"2000000036",1,0,9.02344570922073e-08,0.0199196920414309
"2000000037",4,0,9.02344570922073e-08,0.0199434449408996
"2000000038",1,0,9.02344570922073e-08,0.0199196920414309
"2000000039",1,0,9.02344570922073e-08,0.0199196920414309
"2000000040",2,0,9.02344570922073e-08,0.0199275991958372
"2000000041",1,0,9.02344570922073e-08,0.0199196920414309
"2000000042",1,0,9.02344570922073e-08,0.0199196920414309
"2000000043",1,0,9.02344570922073e-08,0.0199196920414309
"2000000044",1,0,9.02344570922073e-08,0.0199196920414309
"2000000045",1,0,9.02344570922073e-08,0.0199196920414309
"2000000046",3,0,9.02344570922073e-08,0.0199355126302522
"2000000047",3,0,9.02344570922073e-08,0.0199355126302522
"2000000048",1,0,9.02344570922073e-08,0.000397267093376374
"2000000049",2,0,9.02344570922073e-08,0.000397424977366494
"2000000050",2,0,9.02344570922073e-08,0.000399647841498438
"2000000051",1,0,9.02344570922073e-08,7.96086192767094e-06
"2000000052",3,0,9.02344570922073e-08,0.0199355157727509
"2000000053",1,0,9.02344570922073e-08,0.0199196920414309
"2000000054",1,0,9.02344570922073e-08,0.0199196920414309
"2000000055",1,0,9.02344570922073e-08,0.0199196920414309
"2000000056",1,0,9.02344570922073e-08,0.0199196920414309
"2000000057",1,0,9.02344570922073e-08,0.0199196920414309
"2000000058",1,0,9.02344570922073e-08,0.000397109334880285
"2000000059",1,0,9.02344570922073e-08,0.0199196920414309
"2000000060",1,0,9.02344570922073e-08,0.000397109272282679
"2000000061",1,0,9.02344570922073e-08,0.000397267281467953
"2000000062",2,0,9.02344570922073e-08,0.00039726696808167
"2000000063",1,0,9.02344570922073e-08,0.0199196920414309
"2000000064",1,0,9.02344570922073e-08,0.0199196920414309
"2000000065",1,0,9.02344570922073e-08,0.0199196920414309
"2000000066",1,0,9.02344570922073e-08,0.000397109272282679
"2000000067",1,0,9.02344570922073e-08,0.000397109272282679
"2000000068",1,0,9.02344570922073e-08,0.0199196920414309
"2000000069",4,0,9.02344570922073e-08,0.000397740807869668
"2000000070",1,0,9.02344570922073e-08,0.000397109272282679
"2000000071",1,0,9.02344570922073e-08,0.0199196920414309
"2000000072",1,0,9.02344570922073e-08,0.0199196920414309
"2000000073",1,0,9.02344570922073e-08,7.91658315871272e-06
"2000000074",1,0,9.02344570922073e-08,0.0199196920414309
"2000000075",1,0,9.02344570922073e-08,0.0199196920414309
"2000000076",1,0,9.02344570922073e-08,0.0199196920414309
"2000000077",1,0,9.02344570922073e-08,0.0199196920414309
"2000000078",1,0,9.02344570922073e-08,0.0199196920414309
"2000000079",1,0,9.02344570922073e-08,0.0199196920414309
"2000000080",2,0,9.02344570922073e-08,0.0199275991958372
"2000000081",2,0,9.02344570922073e-08,0.0199275991958372
"2000000082",1,0,9.02344570922073e-08,0.000396951639106142
"2000000083",1,0,9.02344570922073e-08,0.0199196920414309
"2000000084",1,0,9.02344570922073e-08,0.0199196920414309
"2000000085",1,0,9.02344570922073e-08,0.0199196920414309
"2000000086",1,0,9.02344570922073e-08,0.0199196920414309
"2000000087",1,0,9.02344570922073e-08,0.0199196920414309
"2000000088",1,0,9.02344570922073e-08,0.0199196920414309
"2000000089",1,0,9.02344570922073e-08,0.0199196920414309
"2000000090",1,0,9.02344570922073e-08,7.91343566241922e-06
"2000000091",1,0,9.02344570922073e-08,0.0199196920414309
"2000000092",1,0,9.02344570922073e-08,0.000396951639106142
"2000000093",2,0,9.02344570922073e-08,7.92602440464451e-06
"2000000094",4,0,9.02344570922073e-08,0.0199434323521604
"2000000095",1,0,9.02344570922073e-08,0.0199196920414309
"2000000096",1,0,9.02344570922073e-08,7.92287440507326e-06
"2000000097",1,0,9.02344570922073e-08,7.92287440507326e-06
"2000000098",1,0,9.02344570922073e-08,0.000397267030704144
"2000000099",1,0,9.02344570922073e-08,0.000397267030704144
"2000000100",1,0,9.02344570922073e-08,0.0199196920414309
"2000000101",1,0,9.02344570922073e-08,0.0199196920414309
"2000000102",3,0,9.02344570922073e-08,0.0199355126302522
"2000000103",1,0,9.02344570922073e-08,0.000397109272282679
"2000000104",5,0,9.02344570922073e-08,1.58134953335346e-07
"2000000105",1,0,9.02344570922073e-08,0.000397267093376374
"2000000106",1,0,9.02344570922073e-08,0.0199196920414309
"2000000107",1,0,9.02344570922073e-08,3.14999957086677e-09
"2000000108",1,0,9.02344570922073e-08,3.14999957086677e-09
"2000000109",1,0,9.02344570922073e-08,3.14999957086677e-09
"2000000110",1,0,9.02344570922073e-08,0.0199196920414309
"2000000111",8,0,9.02344570922073e-08,0.0199752027315933
"2000000112",2,0,9.02344570922073e-08,0.0199276023358415
"2000000113",1,0,9.02344570922073e-08,0.000397109272282679
"2000000114",9,0,9.02344570922073e-08,0.000399167046882533
"2000000115",4,0,9.02344570922073e-08,0.0199434323521604
"2000000116",1,0,9.02344570922073e-08,0.000397267030704144
"2000000117",1,0,9.02344570922073e-08,0.000397267030704144
"2000000118",1,0,9.02344570922073e-08,0.000397267030704144
"2000000119",1,0,9.02344570922073e-08,0.0199196920414309
"2000000120",1,0,9.02344570922073e-08,0.0199196920414309
"2000000121",1,0,9.02344570922073e-08,0.0199196920414309
"2000000122",2,0,9.02344570922073e-08,0.000398057833890784
"2000000123",1,0,9.02344570922073e-08,0.0199196920414309
"2000000124",1,0,9.02344570922073e-08,0.0199196920414309
"2000000125",12,0,9.02344570922073e-08,0.0200070205443426
"2000000126",1,0,9.02344570922073e-08,0.0199196920414309
"2000000127",1,0,9.02344570922073e-08,0.0199196920414309
"2000000128",1,0,9.02344570922073e-08,0.0199196920414309
"2000000129",1,0,9.02344570922073e-08,0.0199196920414309
"2000000130",1,0,9.02344570922073e-08,0.0199196920414309
"2000000131",1,0,9.02344570922073e-08,0.0199196920414309
"2000000132",1,0,9.02344570922073e-08,0.0199196920414309
"2000000133",1,0,9.02344570922073e-08,0.000397899886878488
"2000000134",1,0,9.02344570922073e-08,0.0199196920414309
"2000000135",1,0,9.02344570922073e-08,0.0199196920414309
"2000000136",1,0,9.02344570922073e-08,0.0199196920414309
"2000000137",2,0,9.02344570922073e-08,0.000397424851822725
"2000000138",1,0,9.02344570922073e-08,0.0199196920414309
"2000000139",8,0,9.02344570922073e-08,0.0199751774198474
"2000000140",1,0,9.02344570922073e-08,7.92918946578301e-06
"2000000141",2,0,9.02344570922073e-08,7.9544409224599e-06
"2000000142",2,0,9.02344570922073e-08,0.000398057329488456
"2000000143",1,0,9.02344570922073e-08,0.000397899382676305
"2000000144",1,0,9.02344570922073e-08,0.000397899382676305
"2000000145",1,0,9.02344570922073e-08,0.000397899382676305
"2000000146",2,0,9.02344570922073e-08,7.91972315758708e-06
"2000000147",1,0,9.02344570922073e-08,7.95128464698698e-06
"2000000148",1,0,9.02344570922073e-08,0.0199196920414309
"2000000149",1,0,9.02344570922073e-08,0.0199196920414309
"2000000150",2,0,9.02344570922073e-08,0.000397109272282679
"2000000151",1,0,9.02344570922073e-08,0.0199196920414309
"2000000152",2,0,9.02344570922073e-08,0.0199275991958372
"2000000153",1,0,9.02344570922073e-08,0.000396951639106143
"2000000154",1,0,9.02344570922073e-08,7.92917941824391e-06
"2000000155",1,0,9.02344570922073e-08,0.0199196920414309
"2000000156",1,0,9.02344570922073e-08,0.0199196920414309
"2000000157",1,0,9.02344570922073e-08,0.000399650264501406
"2000000158",1,0,9.02344570922073e-08,0.000399650264501406
"2000000159",1,0,9.02344570922073e-08,0.000399650264501406
"2000000160",1,0,9.02344570922073e-08,0.000399650264501406
"2000000161",1,0,9.02344570922073e-08,0.000396951639106143
"2000000162",1,0,9.02344570922073e-08,0.000397899886878488
"2000000163",1,0,9.02344570922073e-08,0.000399650264501406
"2000000164",1,0,9.02344570922073e-08,0.000399650264501406
"2000000165",1,0,9.02344570922073e-08,0.000399650264501406
"2000000166",1,0,9.02344570922073e-08,0.000399650264501406
"2000000167",25,0,9.02344570922073e-08,0.000403492942366662
"2000000168",1,0,9.02344570922073e-08,0.000399650264501406
"2000000169",1,0,9.02344570922073e-08,0.000399650264501406
"2000000170",1,0,9.02344570922073e-08,0.0199196920414309
"2000000171",1,0,9.02344570922073e-08,0.000399650264501406
"2000000172",2,0,9.02344570922073e-08,0.0199275991958372
"2000000173",3,0,9.02344570922073e-08,0.000399967674152812
"2000000174",1,0,9.02344570922073e-08,0.0199196920414309
"2000000175",1,0,9.02344570922073e-08,0.0199196920414309
"2000000176",2,0,9.02344570922073e-08,0.000399808906328968
"2000000177",1,0,9.02344570922073e-08,0.000396951639106143
"2000000178",1,0,9.02344570922073e-08,0.000397899886878488
"2000000179",1,0,9.02344570922073e-08,0.0199196920414309
"2000000180",1,0,9.02344570922073e-08,8.03745515283425e-06
"2000000181",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000182",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000183",1,0,9.02344570922073e-08,8.03745515283402e-06
"2000000184",1,0,9.02344570922073e-08,0.0199196920414309
"2000000185",1,0,9.02344570922073e-08,0.0199196920414309
"2000000186",1,0,9.02344570922073e-08,0.000398533687909885
"2000000187",1,0,9.02344570922073e-08,0.0199196920414309
"2000000188",1,0,9.02344570922073e-08,0.000397744389434693
"2000000189",1,0,9.02344570922073e-08,0.0199196920414309
"2000000190",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000191",1,0,9.02344570922073e-08,8.03745515283425e-06
"2000000192",3,0,9.02344570922073e-08,8.04383864876632e-06
"2000000193",1,0,9.02344570922073e-08,0.000398533687909885
"2000000194",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000195",1,0,9.02344570922073e-08,7.96723289565101e-06
"2000000196",1,0,9.02344570922073e-08,7.96723289565093e-06
"2000000197",1,0,9.02344570922073e-08,0.000397744389434693
"2000000198",1,0,9.02344570922073e-08,8.03745515283417e-06
"2000000199",1,0,9.02344570922073e-08,0.000396951639106142
"2000000200",1,0,9.02344570922073e-08,0.0199196920414309
"2000000201",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000202",1,0,9.02344570922073e-08,8.03745515283402e-06
"2000000203",1,0,9.02344570922073e-08,8.03745515283402e-06
"2000000204",1,0,9.02344570922073e-08,8.03745515283394e-06
"2000000205",52,0,9.02344570922073e-08,0.000405960047839052
"2000000206",1,0,9.02344570922073e-08,0.000398533687909885
"2000000207",1,0,9.02344570922073e-08,0.000398533687909885
"2000000208",1,0,9.02344570922073e-08,0.000399650264501406
"2000000209",1,0,9.02344570922073e-08,0.000398533687909885
"2000000210",1,0,9.02344570922073e-08,0.000397267030704144
"2000000211",2,0,9.02344570922073e-08,0.000397902274722024
"2000000212",1,0,9.02344570922073e-08,0.000397744389434693
"2000000213",1,0,9.02344570922073e-08,0.0199196920414309
"2000000214",1,0,9.02344570922073e-08,7.95128464698714e-06
"2000000215",1,0,9.02344570922073e-08,8.03745515283432e-06
"2000000216",1,0,9.02344570922073e-08,0.0199196920414309
"2000000217",1,0,9.02344570922073e-08,8.08659913407831e-06
"2000000218",1,0,9.02344570922073e-08,8.08659913407815e-06
"2000000219",1,0,9.02344570922073e-08,8.08659913407815e-06
"2000000220",1,0,9.02344570922073e-08,8.08659913407808e-06
"2000000221",1,0,9.02344570922073e-08,8.08659913407838e-06
"2000000222",1,0,9.02344570922073e-08,8.08659913407831e-06
"2000000223",2,0,9.02344570922073e-08,8.08981039757521e-06
"2000000224",1,0,9.02344570922073e-08,8.08659913407831e-06
"2000000225",2,0,9.02344570922073e-08,8.08980912285878e-06
"2000000226",1,0,9.02344570922073e-08,8.08659913407823e-06
"2000000227",2,0,9.02344570922073e-08,8.08980912285878e-06
"2000000228",1,0,9.02344570922073e-08,8.08659913407823e-06
"2000000229",1,0,9.02344570922073e-08,8.08659913407815e-06
"2000000230",1,0,9.02344570922073e-08,8.08659913407846e-06
"2000000231",1,0,9.02344570922073e-08,0.0199196920414309
"2000000232",1,0,9.02344570922073e-08,8.03745515283409e-06
"2000000233",2,0,9.02344570922073e-08,8.08980912285924e-06
